YDR143C	0.0005214091814535341
YER068W	0.0001229357737915153
YMR207C	3.6689908951959743e-06
YNR016C	0.00023069560074762862
YIL135C	4.111351602802926e-05
YMR139W	0.000729430875821759
YNL316C	7.0841674379035455e-06
YOL082W	0.00035218152443505644
YHR211W	7.869404511119287e-05
YNL255C	0.08961964818810325
YJL125C	7.821329869627895e-06
YNL062C	2.2459671885388923e-06
YDL014W	0.0016468294567503977
YKL125W	1.2212986084005795e-05
YJL218W	1.557129429359782e-05
YLR291C	0.0017312562413650827
YLR448W	0.0004022101539478476
YNL096C	9.100641699527844e-05
YLR075W	0.0005741849541564635
YNL110C	0.0007953980436782448
YHR135C	0.01089279903139694
YNL199C	0.0001557833698116662
YJL092W	0.002267258833682568
YOR281C	1.940896172555886e-05
YGL173C	0.0006551343331641916
YKL139W	0.00030436438997550897
YER125W	0.004053905529172813
YPL115C	8.022029905103192e-05
YPL161C	0.0001873090307991041
YEL002C	0.0002807071546633769
YKL008C	0.00028412514077185216
YJL019W	0.0005430266342299156
YOL104C	0.00010705481538730402
YML010W	0.0011155515410885154
YNL248C	9.482553104705811e-05
YML009C	5.263871892621121e-06
YNL284C	0.0002596629287120369
YDR167W	0.0002727441338677208
YDR392W	2.451024543203005e-05
YDL055C	0.00042854381837251025
YGL195W	0.00046788358672852887
YHL047C	4.3786354893076367e-07
YHR079C	0.0016864370931382083
YOR261C	0.00023216427474162323
YPR103W	0.00020620070473377624
YDR212W	0.00029006176946512886
YLL019C	0.00021206448959092635
YHR165C	0.000897698669316539
YNR053C	0.00018223737618352384
YMR240C	8.954241705151574e-05
YOR308C	0.00013496667978910544
YGL103W	0.0001752321612077278
YKL172W	0.00017572073586557144
YBR245C	0.0003146450036247827
YPR110C	0.0010238840496244125
YDL060W	6.953064805600832e-05
YNL207W	0.0002172521928644991
YHR203C	0.00028291142492882894
YNL132W	0.00033211506016345767
YHR037W	0.0
YPL240C	0.01799634572572819
YDR477W	0.002906429860733305
YOR027W	0.0002043240226194282
YNL301C	5.892651368667599e-05
YOR096W	0.00036339434917380777
YCR021C	0.0004763602795848312
YJL151C	0.0007515163224983379
YGL122C	0.3937743122746037
YML081W	0.0
YDR412W	0.0001956327492928576
YPR143W	6.282053753196693e-05
YIR010W	0.013333088625583401
YJR009C	0.0005179664579019107
YCR038C	8.428065881769952e-05
YPR122W	4.538806800573182e-06
YKL113C	2.3401270325969087e-05
YOR144C	4.405801556899869e-06
YMR102C	1.1588562518658193e-05
YOR174W	0.00039240080599358876
YLL039C	0.10982330476188665
YLR113W	0.0006104616291991216
YJR047C	8.242814266799014e-06
YPL141C	0.002047018717966563
YMR004W	5.283689977739807e-05
YPL031C	0.018912793165279215
YLR132C	1.763003357131366e-05
YGR033C	5.00695669938124e-05
YNR017W	0.00020928193746088647
YGR055W	0.0006902737194021607
YPL058C	0.0002592311699084548
YDR164C	1.536913952858582e-05
YLR166C	0.00027151917637444544
YER174C	4.104859954862602e-05
YOL016C	0.0013077079481069434
YCL035C	3.847596066288064e-05
YMR059W	0.000648096350510954
YDR128W	0.0001626669146074016
YMR106C	0.0005044118687684928
YBL072C	0.0006879042015240597
YOR078W	0.0001668569296677848
YBR160W	0.013395918187109408
YJL076W	0.0003167970010808488
YML099C	0.0002084736794687154
YDR507C	0.0007028149149166448
YMR086W	3.724711966781418e-05
YKL122C	1.1270768933454323e-05
YPL210C	3.8375539468487423e-05
YLR018C	0.0003472211248734455
YPL075W	6.876657015402246e-05
YKL059C	9.687362985568655e-05
YGL120C	0.0007826469909024271
YGR220C	0.000301709263537815
YJR138W	0.00013972219025144738
YER103W	4.3632730368812194e-05
YGR128C	0.00022128868647594874
YKL104C	0.00026350193698758347
YKL211C	5.48165547967356e-05
YDL126C	0.0015384367070494284
YER012W	0.0012069878845505195
YDR448W	0.0003973728046352946
YHR058C	7.792411635504315e-05
YBL016W	0.0013689578525405712
YER082C	0.00031441381396113535
YGL190C	0.0005969673836547614
YGL137W	0.001770808074131476
YJR070C	2.3397772226243464e-05
YLR197W	0.00050885440103574
YBL032W	0.10916998711366167
YCL028W	0.0005423047003476707
YGR140W	9.981201390363145e-05
YOR156C	6.552919431800834e-05
YML001W	0.00031245653784999405
YOL112W	0.00010363976872630737
YBL027W	0.00010283431718560948
YHR085W	3.511984670055596e-05
YDR320C	1.889313914391251e-05
YJR135C	3.291388965501586e-05
YMR121C	1.4462753532232283e-05
YCR028C-A	0.00073857956176872
YKL114C	6.813511991422912e-05
YDL181W	6.377212048529286e-05
YNL250W	0.00018556768791609345
YLR009W	0.00028197526745219316
YNL061W	0.0001703827815328045
YEL039C	5.528459608632054e-05
YJL164C	0.006507932871040007
YAL017W	0.0002078741113522832
YOL045W	0.00012163125954870225
YDR510W	0.01771184427037632
YFR027W	9.702469952612905e-05
YOL094C	5.1396652253170996e-05
YGR252W	0.0007502997803992024
YOR290C	0.00033112344000672876
YCR072C	2.7637462306029762e-05
YPR016C	0.00043705867837619917
YNL308C	0.0001287554810760425
YDR145W	0.0008127943283213494
YGL158W	0.0017672431826863645
YMR047C	0.0008335366041856561
YOR160W	7.843887723634529e-05
YKL126W	0.00018135479543829225
YNR047W	0.00011543783561873522
YGR281W	0.00016556090093376204
YHR114W	0.0026320991532253935
YBR034C	6.10517897488207e-05
YNL004W	0.00012755431902388293
YGR034W	6.503984655679954e-05
YLR455W	4.586337223004545e-05
YDR383C	0.00011855799168280056
YFL023W	0.00029683059088761546
YOR355W	0.00026055895653789363
YOL148C	9.610676749238992e-05
YFR034C	0.0023628065442920757
YIL052C	7.784820084802879e-06
YNL236W	0.000172917977693175
YMR186W	0.0014359461395811398
YER142C	1.9175061893230635e-05
YOL041C	0.00030198776937946664
YBR221C	0.000229820464235753
YML059C	1.1809291617402747e-05
YDL028C	0.0006493924992610893
YMR114C	3.1405430261728475e-06
YGL135W	8.831967640298486e-05
YMR290C	0.0006110780751277654
YJL052W	0.0002083297615102039
YOL013C	0.0002669684558268982
YFR004W	0.03532687801771157
YFR052W	0.0002897225162797245
YIL118W	0.00012226356693334275
YKL130C	0.0005529112227355384
YBR191W	3.880523268917105e-05
YFR031C-A	0.0001728077627364155
YDR356W	0.0006642014788905374
YPL255W	2.9044956167992048e-05
YDR409W	4.091891109897358e-05
YLR303W	1.4421994022546127e-05
YHR027C	0.00707100902956304
YOL133W	0.0011989503886066586
YKL079W	8.144505823715573e-05
YGL091C	8.66567492066215e-05
YIL129C	8.7561661665528e-06
YOR210W	0.0004557496275268141
YDR423C	7.79981455717522e-06
YIL133C	0.0001624476221339806
YLR150W	0.0016211380739493313
YGL191W	1.4200194132670472e-06
YDL117W	4.0343351555718974e-05
YKR009C	0.00010497800228240137
YDL226C	5.290218339673741e-05
YPR183W	5.0253259513160684e-05
YBR048W	0.00012659954821303985
YJL177W	5.6627840635253856e-05
YBR060C	0.0001358375163364902
YPL008W	6.103754678012341e-05
YFR014C	0.004930289190036057
YJL146W	5.08904179939752e-05
YLR350W	0.0004903660109962057
YNL190W	8.215783468567463e-06
YOL005C	0.0002773923852207162
YIR038C	0.0013561933802909779
YHR099W	0.000177349410689512
YOL051W	0.000525258184663273
YER133W	0.0024088320843598174
YLR002C	0.00011240415779683189
YDR303C	0.00019113895851482682
YML065W	0.00450799053091474
YER018C	0.0009659736621985385
YPR083W	4.9952324847788174e-05
YDR259C	0.0004939153218338099
YHR082C	0.006060965241581257
YJL080C	0.00017811618110033904
YPL204W	0.004706834031619877
YDR257C	1.4836960428607732e-05
YJR059W	0.0045112366907541805
YER006W	0.0005055193444810834
YOR236W	4.537057883820708e-06
YML005W	8.079399244302101e-06
YNR046W	0.00012369390523127516
YDR365W-B	2.1251646856923593e-06
YKL049C	0.005797468205501159
YDR021W	3.7830032119067833e-07
YLR248W	0.0005931055020850568
YGR238C	3.423778655566586e-05
YHR158C	0.00011916335988194191
YAL038W	0.00026929286784179774
YDL237W	2.7738966810723645e-06
YAL026C	7.486805336404471e-05
YPR129W	0.00020295807871452992
YIR026C	6.709171720882976e-05
YPR029C	5.0795600528621504e-05
YBR103W	0.00024957405291043056
YCR033W	5.235853677304454e-05
YPL012W	0.00023832863886081898
YKL016C	0.0002272671875932568
YBR031W	0.0005078102558534242
YJL109C	0.00033145528487307893
YGL106W	0.000558798683651434
YLR274W	0.00012503444206350637
YGR119C	6.168753335647634e-05
YNL189W	0.005307842113262728
YCL059C	0.00022004145747988893
YLR129W	0.0001835950394424093
YHR185C	3.310912707929716e-05
YOL086W-A	0.0
YEL034W	0.000593907104023713
YIL148W	0.00038481145056532825
YBR249C	1.2625830115411423e-05
YKL180W	0.00013750894453930728
YLL004W	3.06677286652421e-05
YPR162C	3.582266961309737e-05
YDR113C	0.0004840647176919055
YHR166C	0.00017859449381968687
YDL031W	5.241694057686726e-05
YFL002C	0.00012528347732720227
YFL007W	3.3923469342057074e-05
YDR099W	0.0018417523294589977
YDR348C	6.824432333556475e-06
YER112W	0.000912641061777647
YER124C	4.2940652351071695e-06
YER151C	0.006872424593120573
YLR208W	0.00023339752377309644
YFL059W	5.8939854321117504e-05
YNL334C	0.0001294429570924378
YNL288W	0.00034794847640868317
YFL036W	4.803447000354297e-05
YOR017W	2.7356020783244883e-05
YMR253C	2.345856716606327e-06
YDR283C	0.0004915290631374772
YER172C	0.0005497953739773563
YOL038W	0.00010133256595930599
YDR059C	3.500696670576567e-06
YNL031C	0.0009801678711099581
YPL207W	1.3647272649066591e-05
YNR051C	0.0043188733510068095
YPL061W	0.00016381025807753497
YMR138W	8.624196066267317e-05
YOL056W	1.234050624572388e-05
YCR008W	0.0006352346164542113
YOR224C	0.0001772222062954863
YDR481C	4.946872350827831e-05
YNL006W	0.00031400437638441495
YJL129C	4.170795433274309e-06
YML016C	0.0009165647598671593
YCR002C	0.00012324206956458093
YNL233W	9.00965102616199e-06
YBR159W	0.002694940814394929
YIL005W	1.63894263954914e-05
YDR047W	2.983062162305149e-07
YOR361C	0.0006334499813573336
YGL001C	8.58891696171928e-05
YGR060W	0.0008785200538496138
Q0085	2.2042070391441987e-05
YDL004W	3.5017407028816e-05
YHR060W	6.536523699583274e-05
YLR447C	0.00015039775931501622
YOR221C	0.0
YLL023C	0.0005429674021004963
YPR028W	0.0002511220699339883
YDR012W	0.0002364619474623281
YMR194W	8.066575992688996e-05
YIR037W	0.00020210126497798548
YLR216C	0.0002331528838731127
YOR257W	0.00036636760479552945
YOR310C	0.000339629796016138
YPL131W	0.0005495012985767462
YER159C	3.8997640106168326e-05
YOL012C	0.0006614612513970182
YBR142W	0.0004701339455744362
YMR314W	0.00013708127721626565
YAL018C	1.4964333105082572e-05
YCL025C	0.0001311085684838457
YDL140C	0.002745802603456209
YGR105W	6.0897395803888433e-05
YML012W	0.0006198257790771448
YLL031C	5.101431701498113e-07
YAL011W	0.00023075403119495017
YLR085C	0.00015732148851055585
YER094C	8.1829731576935e-05
YOR157C	1.9834464534050644e-05
YDR429C	0.0001449094178407617
YDR424C	6.597479325370266e-05
YGL153W	0.0003712736202705653
YCR073C	0.0005228016699674178
YMR117C	0.0003788151513752107
YGR181W	4.5018007839303325e-06
YJR135W-A	7.897190715779628e-05
YDL190C	8.542098824302694e-05
YML024W	0.00011142016620694176
YPL037C	0.00017275979469527113
YIL075C	0.0003085201570018891
YOL117W	0.00012260155976648342
YBR052C	0.0002211441733117808
YLL028W	0.0006477007069252917
YJL148W	0.0002077222125464826
YGL130W	3.766455806909842e-05
YMR309C	0.00015726247221303433
YGL207W	0.0009582527529977165
YGR116W	6.671510858616721e-05
YGR040W	0.0027621684755292104
YML048W	0.0013750759466055454
YER177W	0.0011556555027440539
YPR030W	3.292675793534885e-06
YDR326C	4.410645487326698e-05
YHL003C	8.902751682804191e-05
YJR010C-A	0.0005408196252848497
YPL218W	0.00033711890431261277
YPR181C	0.0005174945649850176
YBR055C	0.0007116155444610708
YCR053W	7.317751085798822e-06
YDR100W	0.000557628368317858
YJL178C	0.00030718037603253036
YPL173W	1.329472245077358e-05
YOR054C	9.151893646426577e-05
YOR061W	0.0011054003619016056
YER036C	0.00027838987483314704
YDR060W	0.00019546121267104282
YOR206W	0.0002053876679043553
YGL076C	0.0003038153996488435
YNL178W	0.0005513332711686961
YJL128C	0.0002939945610114802
YMR319C	0.00016005155449801532
YNL125C	7.514588050250636e-05
YNL130C	2.91472501108414e-05
YBR247C	0.00024893404652877484
YIL069C	0.00037822173753837524
YML123C	0.0002855720032583983
YNR041C	4.398512130024495e-06
YER074W	7.914764911384765e-05
YMR116C	0.0003146822560505597
YBL007C	0.004494445638329333
YDL206W	1.8774082855872615e-05
YBR106W	0.003831619270595981
YML075C	0.0001557090703024745
YNR065C	7.180591428007894e-05
YMR029C	0.00012279003067250708
YMR052W	2.5473257431999866e-06
YDR482C	0.00033225043226693175
YLR275W	0.00011243636348048569
YDR062W	8.507812062599414e-05
YJR077C	2.20683030306345e-05
YKR060W	1.110832314789596e-05
YIL167W	1.1264359564641583e-06
YOR018W	5.1956703437753226e-05
YDL148C	0.00034587068590798397
YDR449C	0.0003285448018872406
YCR012W	0.00021590287450741664
YBR279W	0.0003023393362197924
YLR418C	0.0004324870540169266
YCR031C	0.0001221598044162259
YLR340W	0.00048818890077783017
YKR081C	0.0003011670715438882
YOR294W	0.00019466844425113352
YDR432W	0.0010773608222328797
YMR125W	0.0010683065329001016
YML085C	0.0003728900609554669
YNL223W	2.4330772042981344e-06
YGL030W	0.0003382485335295221
YBR215W	4.4711368644200967e-05
YNR024W	1.7356037518524353e-05
YDR324C	0.00019121127584070333
YEL055C	9.770264626764648e-06
YER056C-A	4.111492094520179e-05
YDR224C	0.0009474842429725351
YKL103C	0.00040675355371180046
YJR048W	6.050271482259328e-05
YKL195W	0.0010114320970550457
YGL112C	0.0002669788366504665
YML098W	0.00011409095732669749
YIL046W	0.00013432871255123608
YML082W	2.9541867051651494e-06
YHR121W	0.0008219633168600308
YPR120C	0.00033882095481419904
YMR128W	0.00017342530301393496
YPL217C	0.0002689806643586016
YGR012W	1.9277794198440433e-06
YPR161C	0.000781737474750804
YKL075C	0.0001078370977003974
YCR020W-B	0.0001122236835372365
YHR056C	0.00010932217329175177
YBL026W	0.001285695288500215
YDR473C	0.000143677831544108
YJR032W	0.0001340468896314241
YNL330C	0.0003082080632503491
YKL095W	4.683216053625554e-05
YPL151C	0.00014446644098681387
TL(CAA)A	0.0
YGR047C	0.0002516644699459963
YCR100C	3.6251537046042375e-06
YDR414C	0.0015912521605950538
YDR013W	1.0751481283858823e-05
YJL072C	6.191774215434493e-05
YCR034W	0.0002916578219561788
YMR149W	0.0006084434333744779
YBR233W	5.8140842458797726e-05
YDR116C	6.433286424444639e-05
YLR410W	8.509249411247728e-05
YGR026W	7.60370919779429e-08
YDL088C	4.812261140323494e-05
YDR159W	0.00038855063108589213
YKR006C	8.147040200866714e-05
YML025C	0.0002375662860766519
YOR244W	0.0015741998300710899
YPL004C	0.0014617609752325853
YER131W	7.193255128026936e-05
YGL180W	0.0035338418126938786
YNL182C	5.732289391945873e-05
YML029W	0.0002737226575272593
YMR173W	0.00026560700399518315
YBR122C	0.0001488343145869379
YGR092W	0.0013585825744843664
YJL005W	5.385970318897889e-05
YER102W	8.343542247174467e-05
YHR196W	0.00010978338802567056
YPL055C	0.0006500538684995473
YEL053C	5.598481508981914e-06
YNL154C	0.006613206695531405
YJR045C	0.0006297090002500255
YKR083C	0.00021320040409316098
YOR275C	1.737984585507695e-05
YJL154C	0.00020235972579773744
YKL171W	0.001227251798668072
YLR097C	7.121261021759242e-05
YMR303C	0.00017804751446376705
YGR083C	2.1497704969740927e-05
YNL113W	0.000420313895758823
