593	592
412	554
107	106
107	401
540	404
399	107
176	531
176	820
460	462
105	107
403	404
353	568
523	107
523	353
108	107
57	58
337	336
400	107
591	592
461	460
726	680
352	353
209	107
737	735
59	58
131	130
132	381
132	380
132	131
725	680
195	192
468	467
410	412
307	532
385	414
385	383
385	413
385	381
61	62
458	459
804	803
815	814
606	608
606	793
606	607
525	527
525	526
469	467
457	458
28	30
28	27
28	563
60	58
29	28
533	307
819	793
